Tree \ Buffer radius (m)	2.5	5.0	7.5	10.0	12.5	15.0	17.5	20.0	22.5	25.0	27.5	30.0	32.5	35.0	37.5	40.0	42.5	45.0	47.5	50.0
E_67_J	0.0	18.92	84.28	178.42	313.3	464.96	678.12	945.94	1253.28	1601.45	1983.03	2388.03	2838.69	3332.75	3873.75	4462.22	5073.36	5740.01	6461.24	7194.24
E_67_L	0.0	52.38	128.62	236.15	374.63	537.9	749.65	996.14	1272.38	1602.98	1973.4	2374.07	2842.8	3349.55	3877.32	4477.16	5111.29	5761.79	6460.3	7212.28
E_67_P	4.77	63.67	154.09	280.42	447.99	635.3	854.78	1116.52	1418.87	1759.69	2132.08	2541.79	3009.94	3491.39	4001.87	4572.77	5199.85	5863.63	6567.63	7299.27
E_67_T	5.78	64.68	162.86	300.3	475.36	677.34	911.5	1197.61	1522.41	1885.31	2284.28	2710.23	3182.85	3684.95	4222.58	4797.92	5413.26	6061.05	6749.05	7459.36
E_66_Q	15.29	73.8	154.06	271.38	439.87	627.13	854.55	1142.45	1440.54	1778.12	2173.49	2590.54	3046.16	3544.24	4072.93	4645.65	5250.62	5895.58	6590.08	7332.12
E_66_O	8.29	65.16	147.5	270.73	422.01	591.26	807.83	1063.31	1335.99	1671.29	2051.52	2456.8	2913.52	3413.98	3949.77	4537.0	5151.92	5818.48	6530.31	7270.8
E_66_M	5.11	62.72	136.19	246.29	400.96	560.23	755.87	1018.29	1284.73	1603.22	1987.47	2394.19	2842.53	3354.65	3904.55	4507.52	5131.48	5787.4	6500.81	7241.37
E_66_I	0.0	45.21	85.81	159.51	296.79	453.08	660.15	940.82	1233.6	1579.54	1977.21	2373.35	2827.54	3329.64	3860.32	4462.26	5106.34	5761.5	6462.27	7212.92
E_66_G	4.05	51.19	98.35	166.79	298.46	461.08	698.47	967.7	1256.84	1596.09	1982.96	2389.82	2858.68	3359.78	3901.27	4502.48	5114.16	5769.37	6486.74	7221.08
E_66_E	0.0	51.53	129.47	224.62	377.42	553.78	770.5	1033.09	1309.11	1641.78	2022.89	2425.96	2894.09	3412.3	3962.55	4553.42	5165.0	5816.52	6530.76	7256.59
E_65_H	10.28	67.99	138.84	243.0	379.83	518.56	696.62	943.25	1225.82	1584.39	1962.49	2383.06	2848.99	3352.8	3881.43	4469.2	5091.5	5771.96	6494.74	7241.48
E_65_J	1.53	59.68	136.55	240.9	387.7	516.34	711.86	965.71	1218.57	1553.23	1947.21	2353.41	2819.65	3340.44	3876.58	4465.43	5091.75	5758.1	6484.6	7248.88
E_65_L	0.0	55.09	140.85	251.88	400.33	543.77	733.24	981.64	1266.14	1594.97	1960.06	2362.13	2835.26	3330.6	3877.86	4481.63	5114.35	5782.41	6496.86	7246.71
E_65_P	18.84	75.83	150.88	258.13	424.01	608.99	833.28	1111.37	1415.81	1760.45	2141.08	2540.53	2996.12	3496.63	4023.36	4608.8	5230.66	5872.02	6572.69	7311.66
E_65_R	1.53	60.44	155.09	284.56	452.03	640.79	875.84	1159.37	1455.31	1804.92	2196.06	2629.89	3099.66	3587.87	4114.99	4691.08	5301.58	5953.65	6655.49	7376.08
E_64_Q	13.25	72.16	156.82	270.52	444.57	644.78	876.08	1154.98	1459.58	1810.87	2206.64	2611.7	3073.66	3572.09	4093.61	4674.27	5292.41	5946.13	6648.24	7362.2
E_64_O	0.0	57.7	150.96	266.08	426.8	605.79	830.67	1111.3	1410.46	1754.87	2141.13	2522.47	2980.31	3475.04	4011.09	4595.6	5205.08	5837.88	6540.43	7295.17
E_64_M	7.99	66.84	150.76	256.68	413.69	596.85	813.13	1095.12	1366.02	1682.85	2051.46	2458.29	2925.96	3410.76	3910.96	4496.88	5126.82	5804.51	6529.47	7290.35
E_63_F	8.59	67.49	161.71	289.21	465.3	674.62	911.37	1185.42	1468.47	1803.0	2163.31	2531.31	2970.59	3452.42	3976.91	4564.52	5179.24	5821.09	6530.15	7271.84
E_63_J	1.91	60.81	156.39	282.58	454.19	633.16	845.84	1126.65	1419.09	1729.84	2075.87	2440.15	2884.09	3379.15	3908.0	4509.06	5154.15	5829.09	6540.76	7269.49
E_63_N	3.73	62.63	152.54	270.25	438.17	631.99	861.45	1135.82	1415.58	1772.13	2163.92	2563.41	3016.49	3493.54	4006.67	4571.98	5178.92	5830.54	6548.27	7295.92
E_62_Q	18.5	77.4	172.67	309.39	483.4	678.03	918.0	1198.34	1508.05	1870.19	2272.4	2683.54	3140.48	3645.09	4198.32	4783.86	5377.47	6019.52	6703.75	7417.21
E_62_O	16.0	74.9	168.14	294.9	469.08	666.1	887.98	1179.74	1495.11	1836.17	2225.86	2644.42	3118.94	3624.13	4139.91	4700.65	5291.54	5935.43	6637.61	7359.25
E_62_K	13.02	71.93	164.24	282.08	452.24	650.9	887.78	1178.67	1464.38	1786.71	2184.8	2611.64	3063.97	3531.65	4025.83	4572.92	5191.89	5845.9	6551.36	7292.24
E_62_I	12.32	71.23	161.82	279.73	455.74	662.44	897.3	1171.75	1451.89	1801.32	2190.5	2604.77	3037.8	3490.34	3986.21	4561.28	5165.92	5828.39	6550.13	7298.61
E_62_E	5.11	64.01	159.45	288.65	465.3	680.94	921.81	1212.9	1533.81	1888.02	2278.07	2694.68	3157.1	3612.6	4083.15	4650.41	5252.26	5891.36	6598.99	7313.73
E_61_J	16.17	75.07	170.98	297.96	470.92	663.07	902.66	1192.19	1497.06	1848.25	2253.38	2666.9	3129.38	3649.3	4177.22	4732.07	5282.4	5879.91	6556.19	7259.27
E_60_M	11.33	70.24	168.41	305.86	481.99	691.44	940.11	1227.0	1534.93	1888.21	2282.27	2715.82	3193.8	3699.1	4215.26	4799.08	5400.55	6044.73	6708.75	7377.4
E_60_G	9.73	68.64	166.08	298.1	474.81	686.59	925.77	1215.15	1532.92	1876.77	2276.91	2722.15	3212.98	3730.45	4249.25	4821.29	5390.67	5995.92	6660.57	7312.18
E_59_H	13.47	72.38	168.74	298.26	474.81	690.66	942.59	1234.87	1546.22	1901.04	2303.03	2727.14	3189.08	3688.56	4211.19	4791.07	5389.41	5988.13	6657.58	7355.21
E_58_S	14.92	73.82	172.0	309.44	486.15	702.14	957.39	1250.16	1575.7	1948.31	2358.86	2802.01	3285.5	3803.37	4354.64	4946.3	5562.57	6220.01	6920.82	7639.69
E_57_D	6.43	65.33	162.31	293.88	469.5	675.19	919.96	1208.66	1508.23	1851.35	2250.72	2667.55	3136.46	3629.53	4160.1	4745.31	5347.28	5996.58	6698.75	7421.2
E_57_B	12.56	71.47	166.47	294.46	470.6	677.17	921.92	1211.38	1527.56	1883.44	2282.57	2697.88	3169.12	3675.24	4214.66	4804.43	5410.85	6048.22	6742.53	7478.66
E_54_B	13.9	72.81	155.88	271.43	444.42	638.24	868.63	1144.27	1448.69	1816.12	2211.66	2622.3	3096.77	3598.97	4134.2	4715.15	5310.73	5944.39	6619.87	7302.01
E_54_D	5.44	64.35	150.49	259.09	428.07	611.8	831.53	1116.42	1421.42	1777.32	2178.75	2584.84	3038.3	3549.26	4078.33	4656.0	5251.11	5873.65	6562.45	7282.23
E_54_F	14.92	73.71	152.57	268.48	431.8	599.66	810.63	1091.55	1387.45	1726.06	2119.36	2547.25	3017.25	3496.91	4005.08	4588.6	5196.76	5845.51	6543.18	7242.61
E_54_H	16.33	75.23	161.97	278.53	450.51	631.96	842.14	1103.48	1375.21	1717.3	2110.6	2527.13	2995.06	3489.07	4004.45	4590.43	5175.04	5791.72	6487.28	7219.88
E_54_L	6.1	65.01	157.7	283.37	456.89	645.77	872.67	1157.38	1462.98	1816.32	2197.52	2603.66	3056.47	3535.12	4032.65	4582.11	5174.42	5822.58	6511.62	7226.63
E_54_N	13.69	72.6	164.28	290.07	460.3	654.97	904.35	1188.39	1486.7	1839.37	2224.38	2625.77	3101.6	3596.53	4103.33	4678.65	5262.78	5876.98	6553.89	7258.0
E_54_T	9.17	68.07	166.25	303.69	480.41	688.18	933.23	1227.46	1556.32	1923.57	2325.87	2764.74	3237.04	3745.93	4295.84	4891.55	5499.77	6133.2	6827.61	7546.61
E_53_M	14.92	73.82	150.95	258.05	431.19	632.06	871.72	1147.22	1431.95	1771.52	2167.42	2563.41	3010.43	3507.22	4011.33	4553.21	5141.84	5780.81	6451.46	7151.58
E_53_K	13.02	71.93	151.72	249.6	417.3	589.12	815.2	1099.66	1398.73	1757.06	2144.12	2515.57	2943.68	3419.35	3923.05	4494.0	5095.83	5730.79	6431.73	7149.45
E_53_I	3.37	62.28	142.35	245.31	412.79	574.69	794.19	1079.8	1368.82	1703.06	2066.01	2458.07	2930.01	3418.91	3901.95	4462.9	5093.18	5753.01	6439.01	7156.8
E_53_G	7.38	66.28	144.58	239.64	403.74	570.44	780.49	1058.66	1343.89	1693.24	2082.98	2455.81	2904.91	3405.56	3933.72	4513.59	5112.91	5758.85	6452.35	7176.4
E_53_E	7.99	66.89	139.62	224.55	387.9	570.65	796.19	1073.85	1364.37	1707.48	2093.67	2500.31	2957.09	3445.57	3941.37	4513.07	5138.03	5784.86	6470.34	7205.48
E_53_C	0.0	53.46	138.99	240.86	407.27	596.67	838.85	1129.44	1414.46	1744.27	2137.03	2553.63	3020.93	3518.72	4024.96	4582.54	5160.53	5788.66	6489.5	7237.99
E_52_B	14.32	72.33	152.4	258.27	432.15	615.66	834.35	1121.0	1425.51	1776.0	2165.68	2546.8	2979.98	3457.04	3957.09	4528.9	5132.31	5787.29	6505.33	7220.63
